Layer: 1, Crossbars required: 1
OU Row: 28, OU Col: 4, OU required: 10, Latency: 700.0, Energy: 1568000.0, EDP: 1097600000.00000 J•s, Power Density: 0.00083 W, TOPS: 5.98e-02, EPM: 1.39e-14
OU Row: 28, OU Col: 8, OU required: 5, Latency: 175.0, Energy: 784000.0, EDP: 137200000.00000 J•s, Power Density: 0.00186 W, TOPS: 1.20e-01, EPM: 1.56e-14
OU Row: 28, OU Col: 12, OU required: 4, Latency: 112.0, Energy: 752640.0, EDP: 84295680.00000 J•s, Power Density: 0.00310 W, TOPS: 1.79e-01, EPM: 1.73e-14
OU Row: 28, OU Col: 16, OU required: 3, Latency: 63.0, Energy: 564480.0, EDP: 35562240.00000 J•s, Power Density: 0.00454 W, TOPS: 2.39e-01, EPM: 1.90e-14
OU Row: 28, OU Col: 20, OU required: 2, Latency: 28.0, Energy: 313600.0, EDP: 8780800.00000 J•s, Power Density: 0.00618 W, TOPS: 2.99e-01, EPM: 2.07e-14
OU Row: 28, OU Col: 24, OU required: 2, Latency: 28.0, Energy: 376320.0, EDP: 10536960.00000 J•s, Power Density: 0.00803 W, TOPS: 3.59e-01, EPM: 2.24e-14
OU Row: 28, OU Col: 28, OU required: 2, Latency: 28.0, Energy: 439040.0, EDP: 12293120.00000 J•s, Power Density: 0.01007 W, TOPS: 4.19e-01, EPM: 2.41e-14
OU Row: 28, OU Col: 32, OU required: 2, Latency: 28.0, Energy: 501760.0, EDP: 14049280.00000 J•s, Power Density: 0.01233 W, TOPS: 4.79e-01, EPM: 2.58e-14
OU Row: 32, OU Col: 4, OU required: 8, Latency: 512.0, Energy: 1310720.0, EDP: 671088640.00000 J•s, Power Density: 0.00107 W, TOPS: 6.84e-02, EPM: 1.56e-14
OU Row: 32, OU Col: 8, OU required: 4, Latency: 128.0, Energy: 655360.0, EDP: 83886080.00000 J•s, Power Density: 0.00236 W, TOPS: 1.37e-01, EPM: 1.73e-14
OU Row: 32, OU Col: 12, OU required: 3, Latency: 72.0, Energy: 552960.0, EDP: 39813120.00000 J•s, Power Density: 0.00389 W, TOPS: 2.05e-01, EPM: 1.90e-14
OU Row: 32, OU Col: 16, OU required: 2, Latency: 32.0, Energy: 327680.0, EDP: 10485760.00000 J•s, Power Density: 0.00566 W, TOPS: 2.73e-01, EPM: 2.07e-14
OU Row: 32, OU Col: 20, OU required: 2, Latency: 32.0, Energy: 409600.0, EDP: 13107200.00000 J•s, Power Density: 0.00765 W, TOPS: 3.42e-01, EPM: 2.24e-14
OU Row: 32, OU Col: 24, OU required: 2, Latency: 32.0, Energy: 491520.0, EDP: 15728640.00000 J•s, Power Density: 0.00988 W, TOPS: 4.10e-01, EPM: 2.41e-14
OU Row: 32, OU Col: 28, OU required: 2, Latency: 32.0, Energy: 573440.0, EDP: 18350080.00000 J•s, Power Density: 0.01234 W, TOPS: 4.79e-01, EPM: 2.58e-14
OU Row: 32, OU Col: 32, OU required: 1, Latency: 8.0, Energy: 163840.0, EDP: 1310720.00000 J•s, Power Density: 0.01504 W, TOPS: 5.47e-01, EPM: 2.75e-14
Layer: 4, Crossbars required: 40
OU Row: 4, OU Col: 4, OU required: 64, Latency: 4096.0, Energy: 2621440.0, EDP: 10737418240.00000 J•s, Power Density: 0.00003 W, TOPS: 8.54e-03, EPM: 3.44e-15
OU Row: 4, OU Col: 8, OU required: 32, Latency: 1024.0, Energy: 1310720.0, EDP: 1342177280.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.14e-15
OU Row: 4, OU Col: 12, OU required: 22, Latency: 484.0, Energy: 929280.0, EDP: 449771520.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.84e-15
OU Row: 4, OU Col: 16, OU required: 16, Latency: 256.0, Energy: 655360.0, EDP: 167772160.00000 J•s, Power Density: 0.00029 W, TOPS: 3.42e-02, EPM: 8.54e-15
OU Row: 4, OU Col: 20, OU required: 13, Latency: 169.0, Energy: 540800.0, EDP: 91395200.00000 J•s, Power Density: 0.00044 W, TOPS: 4.27e-02, EPM: 1.02e-14
OU Row: 4, OU Col: 24, OU required: 11, Latency: 121.0, Energy: 464640.0, EDP: 56221440.00000 J•s, Power Density: 0.00061 W, TOPS: 5.13e-02, EPM: 1.19e-14
OU Row: 4, OU Col: 28, OU required: 10, Latency: 100.0, Energy: 448000.0, EDP: 44800000.00000 J•s, Power Density: 0.00082 W, TOPS: 5.98e-02, EPM: 1.36e-14
OU Row: 4, OU Col: 32, OU required: 8, Latency: 64.0, Energy: 327680.0, EDP: 20971520.00000 J•s, Power Density: 0.00105 W, TOPS: 6.84e-02, EPM: 1.53e-14
OU Row: 8, OU Col: 4, OU required: 32, Latency: 2048.0, Energy: 2621440.0, EDP: 5368709120.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.17e-15
OU Row: 8, OU Col: 8, OU required: 16, Latency: 512.0, Energy: 1310720.0, EDP: 671088640.00000 J•s, Power Density: 0.00023 W, TOPS: 3.42e-02, EPM: 6.87e-15
OU Row: 8, OU Col: 12, OU required: 11, Latency: 242.0, Energy: 929280.0, EDP: 224885760.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.58e-15
OU Row: 8, OU Col: 16, OU required: 8, Latency: 128.0, Energy: 655360.0, EDP: 83886080.00000 J•s, Power Density: 0.00070 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 8, OU Col: 20, OU required: 7, Latency: 98.0, Energy: 627200.0, EDP: 61465600.00000 J•s, Power Density: 0.00102 W, TOPS: 8.54e-02, EPM: 1.20e-14
OU Row: 8, OU Col: 24, OU required: 6, Latency: 72.0, Energy: 552960.0, EDP: 39813120.00000 J•s, Power Density: 0.00140 W, TOPS: 1.03e-01, EPM: 1.37e-14
OU Row: 8, OU Col: 28, OU required: 5, Latency: 50.0, Energy: 448000.0, EDP: 22400000.00000 J•s, Power Density: 0.00184 W, TOPS: 1.20e-01, EPM: 1.54e-14
OU Row: 8, OU Col: 32, OU required: 4, Latency: 32.0, Energy: 327680.0, EDP: 10485760.00000 J•s, Power Density: 0.00234 W, TOPS: 1.37e-01, EPM: 1.71e-14
OU Row: 12, OU Col: 4, OU required: 22, Latency: 1452.0, Energy: 2787840.0, EDP: 4047943680.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.91e-15
OU Row: 12, OU Col: 8, OU required: 11, Latency: 363.0, Energy: 1393920.0, EDP: 505992960.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.61e-15
OU Row: 12, OU Col: 12, OU required: 8, Latency: 192.0, Energy: 1105920.0, EDP: 212336640.00000 J•s, Power Density: 0.00079 W, TOPS: 7.69e-02, EPM: 1.03e-14
OU Row: 12, OU Col: 16, OU required: 6, Latency: 108.0, Energy: 829440.0, EDP: 89579520.00000 J•s, Power Density: 0.00123 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 12, OU Col: 20, OU required: 5, Latency: 75.0, Energy: 720000.0, EDP: 54000000.00000 J•s, Power Density: 0.00176 W, TOPS: 1.28e-01, EPM: 1.37e-14
OU Row: 12, OU Col: 24, OU required: 4, Latency: 48.0, Energy: 552960.0, EDP: 26542080.00000 J•s, Power Density: 0.00237 W, TOPS: 1.54e-01, EPM: 1.54e-14
OU Row: 12, OU Col: 28, OU required: 4, Latency: 48.0, Energy: 645120.0, EDP: 30965760.00000 J•s, Power Density: 0.00307 W, TOPS: 1.79e-01, EPM: 1.71e-14
OU Row: 12, OU Col: 32, OU required: 3, Latency: 27.0, Energy: 414720.0, EDP: 11197440.00000 J•s, Power Density: 0.00386 W, TOPS: 2.05e-01, EPM: 1.88e-14
OU Row: 16, OU Col: 4, OU required: 16, Latency: 1024.0, Energy: 2621440.0, EDP: 2684354560.00000 J•s, Power Density: 0.00030 W, TOPS: 3.42e-02, EPM: 8.65e-15
OU Row: 16, OU Col: 8, OU required: 8, Latency: 256.0, Energy: 1310720.0, EDP: 335544320.00000 J•s, Power Density: 0.00071 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 16, OU Col: 12, OU required: 6, Latency: 144.0, Energy: 1105920.0, EDP: 159252480.00000 J•s, Power Density: 0.00124 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 16, OU Col: 16, OU required: 4, Latency: 64.0, Energy: 655360.0, EDP: 41943040.00000 J•s, Power Density: 0.00188 W, TOPS: 1.37e-01, EPM: 1.37e-14
OU Row: 16, OU Col: 20, OU required: 4, Latency: 64.0, Energy: 819200.0, EDP: 52428800.00000 J•s, Power Density: 0.00264 W, TOPS: 1.71e-01, EPM: 1.55e-14
OU Row: 16, OU Col: 24, OU required: 3, Latency: 36.0, Energy: 552960.0, EDP: 19906560.00000 J•s, Power Density: 0.00352 W, TOPS: 2.05e-01, EPM: 1.72e-14
OU Row: 16, OU Col: 28, OU required: 3, Latency: 36.0, Energy: 645120.0, EDP: 23224320.00000 J•s, Power Density: 0.00451 W, TOPS: 2.39e-01, EPM: 1.89e-14
OU Row: 16, OU Col: 32, OU required: 2, Latency: 16.0, Energy: 327680.0, EDP: 5242880.00000 J•s, Power Density: 0.00562 W, TOPS: 2.73e-01, EPM: 2.06e-14
OU Row: 20, OU Col: 4, OU required: 13, Latency: 845.0, Energy: 2704000.0, EDP: 2284880000.00000 J•s, Power Density: 0.00044 W, TOPS: 4.27e-02, EPM: 1.04e-14
OU Row: 20, OU Col: 8, OU required: 7, Latency: 245.0, Energy: 1568000.0, EDP: 384160000.00000 J•s, Power Density: 0.00103 W, TOPS: 8.54e-02, EPM: 1.21e-14
OU Row: 20, OU Col: 12, OU required: 5, Latency: 125.0, Energy: 1200000.0, EDP: 150000000.00000 J•s, Power Density: 0.00177 W, TOPS: 1.28e-01, EPM: 1.38e-14
OU Row: 20, OU Col: 16, OU required: 4, Latency: 80.0, Energy: 1024000.0, EDP: 81920000.00000 J•s, Power Density: 0.00265 W, TOPS: 1.71e-01, EPM: 1.55e-14
OU Row: 20, OU Col: 20, OU required: 3, Latency: 45.0, Energy: 720000.0, EDP: 32400000.00000 J•s, Power Density: 0.00367 W, TOPS: 2.14e-01, EPM: 1.72e-14
OU Row: 20, OU Col: 24, OU required: 3, Latency: 45.0, Energy: 864000.0, EDP: 38880000.00000 J•s, Power Density: 0.00484 W, TOPS: 2.56e-01, EPM: 1.89e-14
OU Row: 20, OU Col: 28, OU required: 2, Latency: 20.0, Energy: 448000.0, EDP: 8960000.00000 J•s, Power Density: 0.00616 W, TOPS: 2.99e-01, EPM: 2.06e-14
OU Row: 20, OU Col: 32, OU required: 2, Latency: 20.0, Energy: 512000.0, EDP: 10240000.00000 J•s, Power Density: 0.00762 W, TOPS: 3.42e-01, EPM: 2.23e-14
OU Row: 24, OU Col: 4, OU required: 11, Latency: 726.0, Energy: 2787840.0, EDP: 2023971840.00000 J•s, Power Density: 0.00062 W, TOPS: 5.13e-02, EPM: 1.21e-14
OU Row: 24, OU Col: 8, OU required: 6, Latency: 216.0, Energy: 1658880.0, EDP: 358318080.00000 J•s, Power Density: 0.00142 W, TOPS: 1.03e-01, EPM: 1.38e-14
OU Row: 24, OU Col: 12, OU required: 4, Latency: 96.0, Energy: 1105920.0, EDP: 106168320.00000 J•s, Power Density: 0.00239 W, TOPS: 1.54e-01, EPM: 1.55e-14
OU Row: 24, OU Col: 16, OU required: 3, Latency: 54.0, Energy: 829440.0, EDP: 44789760.00000 J•s, Power Density: 0.00353 W, TOPS: 2.05e-01, EPM: 1.72e-14
OU Row: 24, OU Col: 20, OU required: 3, Latency: 54.0, Energy: 1036800.0, EDP: 55987200.00000 J•s, Power Density: 0.00485 W, TOPS: 2.56e-01, EPM: 1.89e-14
OU Row: 24, OU Col: 24, OU required: 2, Latency: 24.0, Energy: 552960.0, EDP: 13271040.00000 J•s, Power Density: 0.00634 W, TOPS: 3.08e-01, EPM: 2.06e-14
OU Row: 24, OU Col: 28, OU required: 2, Latency: 24.0, Energy: 645120.0, EDP: 15482880.00000 J•s, Power Density: 0.00801 W, TOPS: 3.59e-01, EPM: 2.23e-14
OU Row: 24, OU Col: 32, OU required: 2, Latency: 24.0, Energy: 737280.0, EDP: 17694720.00000 J•s, Power Density: 0.00986 W, TOPS: 4.10e-01, EPM: 2.40e-14
OU Row: 28, OU Col: 4, OU required: 10, Latency: 700.0, Energy: 3136000.0, EDP: 2195200000.00000 J•s, Power Density: 0.00083 W, TOPS: 5.98e-02, EPM: 1.39e-14
OU Row: 28, OU Col: 8, OU required: 5, Latency: 175.0, Energy: 1568000.0, EDP: 274400000.00000 J•s, Power Density: 0.00186 W, TOPS: 1.20e-01, EPM: 1.56e-14
OU Row: 28, OU Col: 12, OU required: 4, Latency: 112.0, Energy: 1505280.0, EDP: 168591360.00000 J•s, Power Density: 0.00310 W, TOPS: 1.79e-01, EPM: 1.73e-14
OU Row: 28, OU Col: 16, OU required: 3, Latency: 63.0, Energy: 1128960.0, EDP: 71124480.00000 J•s, Power Density: 0.00454 W, TOPS: 2.39e-01, EPM: 1.90e-14
OU Row: 28, OU Col: 20, OU required: 2, Latency: 28.0, Energy: 627200.0, EDP: 17561600.00000 J•s, Power Density: 0.00618 W, TOPS: 2.99e-01, EPM: 2.07e-14
OU Row: 28, OU Col: 24, OU required: 2, Latency: 28.0, Energy: 752640.0, EDP: 21073920.00000 J•s, Power Density: 0.00803 W, TOPS: 3.59e-01, EPM: 2.24e-14
OU Row: 28, OU Col: 28, OU required: 2, Latency: 28.0, Energy: 878080.0, EDP: 24586240.00000 J•s, Power Density: 0.01007 W, TOPS: 4.19e-01, EPM: 2.41e-14
OU Row: 28, OU Col: 32, OU required: 2, Latency: 28.0, Energy: 1003520.0, EDP: 28098560.00000 J•s, Power Density: 0.01233 W, TOPS: 4.79e-01, EPM: 2.58e-14
OU Row: 32, OU Col: 4, OU required: 8, Latency: 512.0, Energy: 2621440.0, EDP: 1342177280.00000 J•s, Power Density: 0.00107 W, TOPS: 6.84e-02, EPM: 1.56e-14
OU Row: 32, OU Col: 8, OU required: 4, Latency: 128.0, Energy: 1310720.0, EDP: 167772160.00000 J•s, Power Density: 0.00236 W, TOPS: 1.37e-01, EPM: 1.73e-14
OU Row: 32, OU Col: 12, OU required: 3, Latency: 72.0, Energy: 1105920.0, EDP: 79626240.00000 J•s, Power Density: 0.00389 W, TOPS: 2.05e-01, EPM: 1.90e-14
OU Row: 32, OU Col: 16, OU required: 2, Latency: 32.0, Energy: 655360.0, EDP: 20971520.00000 J•s, Power Density: 0.00566 W, TOPS: 2.73e-01, EPM: 2.07e-14
OU Row: 32, OU Col: 20, OU required: 2, Latency: 32.0, Energy: 819200.0, EDP: 26214400.00000 J•s, Power Density: 0.00765 W, TOPS: 3.42e-01, EPM: 2.24e-14
OU Row: 32, OU Col: 24, OU required: 2, Latency: 32.0, Energy: 983040.0, EDP: 31457280.00000 J•s, Power Density: 0.00988 W, TOPS: 4.10e-01, EPM: 2.41e-14
OU Row: 32, OU Col: 28, OU required: 2, Latency: 32.0, Energy: 1146880.0, EDP: 36700160.00000 J•s, Power Density: 0.01234 W, TOPS: 4.79e-01, EPM: 2.58e-14
OU Row: 32, OU Col: 32, OU required: 1, Latency: 8.0, Energy: 327680.0, EDP: 2621440.00000 J•s, Power Density: 0.01504 W, TOPS: 5.47e-01, EPM: 2.75e-14
Layer: 5, Crossbars required: 21
OU Row: 4, OU Col: 4, OU required: 32, Latency: 1024.0, Energy: 344064.0, EDP: 352321536.00000 J•s, Power Density: 0.00003 W, TOPS: 8.54e-03, EPM: 3.44e-15
OU Row: 4, OU Col: 8, OU required: 16, Latency: 256.0, Energy: 172032.0, EDP: 44040192.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.14e-15
OU Row: 4, OU Col: 12, OU required: 11, Latency: 121.0, Energy: 121968.0, EDP: 14758128.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.84e-15
OU Row: 4, OU Col: 16, OU required: 8, Latency: 64.0, Energy: 86016.0, EDP: 5505024.00000 J•s, Power Density: 0.00029 W, TOPS: 3.42e-02, EPM: 8.54e-15
OU Row: 8, OU Col: 4, OU required: 16, Latency: 512.0, Energy: 344064.0, EDP: 176160768.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.17e-15
OU Row: 8, OU Col: 8, OU required: 8, Latency: 128.0, Energy: 172032.0, EDP: 22020096.00000 J•s, Power Density: 0.00023 W, TOPS: 3.42e-02, EPM: 6.87e-15
OU Row: 8, OU Col: 12, OU required: 6, Latency: 72.0, Energy: 145152.0, EDP: 10450944.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.58e-15
OU Row: 8, OU Col: 16, OU required: 4, Latency: 32.0, Energy: 86016.0, EDP: 2752512.00000 J•s, Power Density: 0.00070 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 12, OU Col: 4, OU required: 11, Latency: 363.0, Energy: 365904.0, EDP: 132823152.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.91e-15
OU Row: 12, OU Col: 8, OU required: 6, Latency: 108.0, Energy: 217728.0, EDP: 23514624.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.61e-15
OU Row: 12, OU Col: 12, OU required: 4, Latency: 48.0, Energy: 145152.0, EDP: 6967296.00000 J•s, Power Density: 0.00079 W, TOPS: 7.69e-02, EPM: 1.03e-14
OU Row: 12, OU Col: 16, OU required: 3, Latency: 27.0, Energy: 108864.0, EDP: 2939328.00000 J•s, Power Density: 0.00123 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 16, OU Col: 4, OU required: 8, Latency: 256.0, Energy: 344064.0, EDP: 88080384.00000 J•s, Power Density: 0.00030 W, TOPS: 3.42e-02, EPM: 8.65e-15
OU Row: 16, OU Col: 8, OU required: 4, Latency: 64.0, Energy: 172032.0, EDP: 11010048.00000 J•s, Power Density: 0.00071 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 16, OU Col: 12, OU required: 3, Latency: 36.0, Energy: 145152.0, EDP: 5225472.00000 J•s, Power Density: 0.00124 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 16, OU Col: 16, OU required: 2, Latency: 16.0, Energy: 86016.0, EDP: 1376256.00000 J•s, Power Density: 0.00188 W, TOPS: 1.37e-01, EPM: 1.37e-14
OU Row: 20, OU Col: 4, OU required: 7, Latency: 245.0, Energy: 411600.0, EDP: 100842000.00000 J•s, Power Density: 0.00044 W, TOPS: 4.27e-02, EPM: 1.04e-14
OU Row: 20, OU Col: 8, OU required: 4, Latency: 80.0, Energy: 268800.0, EDP: 21504000.00000 J•s, Power Density: 0.00103 W, TOPS: 8.54e-02, EPM: 1.21e-14
OU Row: 20, OU Col: 12, OU required: 3, Latency: 45.0, Energy: 226800.0, EDP: 10206000.00000 J•s, Power Density: 0.00177 W, TOPS: 1.28e-01, EPM: 1.38e-14
OU Row: 20, OU Col: 16, OU required: 2, Latency: 20.0, Energy: 134400.0, EDP: 2688000.00000 J•s, Power Density: 0.00265 W, TOPS: 1.71e-01, EPM: 1.55e-14
OU Row: 24, OU Col: 4, OU required: 6, Latency: 216.0, Energy: 435456.0, EDP: 94058496.00000 J•s, Power Density: 0.00062 W, TOPS: 5.13e-02, EPM: 1.21e-14
OU Row: 24, OU Col: 8, OU required: 3, Latency: 54.0, Energy: 217728.0, EDP: 11757312.00000 J•s, Power Density: 0.00142 W, TOPS: 1.03e-01, EPM: 1.38e-14
OU Row: 24, OU Col: 12, OU required: 2, Latency: 24.0, Energy: 145152.0, EDP: 3483648.00000 J•s, Power Density: 0.00239 W, TOPS: 1.54e-01, EPM: 1.55e-14
OU Row: 24, OU Col: 16, OU required: 2, Latency: 24.0, Energy: 193536.0, EDP: 4644864.00000 J•s, Power Density: 0.00353 W, TOPS: 2.05e-01, EPM: 1.72e-14
OU Row: 28, OU Col: 4, OU required: 5, Latency: 175.0, Energy: 411600.0, EDP: 72030000.00000 J•s, Power Density: 0.00083 W, TOPS: 5.98e-02, EPM: 1.39e-14
OU Row: 28, OU Col: 8, OU required: 3, Latency: 63.0, Energy: 296352.0, EDP: 18670176.00000 J•s, Power Density: 0.00186 W, TOPS: 1.20e-01, EPM: 1.56e-14
OU Row: 28, OU Col: 12, OU required: 2, Latency: 28.0, Energy: 197568.0, EDP: 5531904.00000 J•s, Power Density: 0.00310 W, TOPS: 1.79e-01, EPM: 1.73e-14
OU Row: 28, OU Col: 16, OU required: 2, Latency: 28.0, Energy: 263424.0, EDP: 7375872.00000 J•s, Power Density: 0.00454 W, TOPS: 2.39e-01, EPM: 1.90e-14
OU Row: 32, OU Col: 4, OU required: 4, Latency: 128.0, Energy: 344064.0, EDP: 44040192.00000 J•s, Power Density: 0.00107 W, TOPS: 6.84e-02, EPM: 1.56e-14
OU Row: 32, OU Col: 8, OU required: 2, Latency: 32.0, Energy: 172032.0, EDP: 5505024.00000 J•s, Power Density: 0.00236 W, TOPS: 1.37e-01, EPM: 1.73e-14
OU Row: 32, OU Col: 12, OU required: 2, Latency: 32.0, Energy: 258048.0, EDP: 8257536.00000 J•s, Power Density: 0.00389 W, TOPS: 2.05e-01, EPM: 1.90e-14
OU Row: 32, OU Col: 16, OU required: 1, Latency: 8.0, Energy: 86016.0, EDP: 688128.00000 J•s, Power Density: 0.00566 W, TOPS: 2.73e-01, EPM: 2.07e-14
Layer: 6, Crossbars required: 276
OU Row: 4, OU Col: 4, OU required: 64, Latency: 4096.0, Energy: 18087936.0, EDP: 74088185856.00000 J•s, Power Density: 0.00003 W, TOPS: 8.54e-03, EPM: 3.44e-15
OU Row: 4, OU Col: 8, OU required: 32, Latency: 1024.0, Energy: 9043968.0, EDP: 9261023232.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.14e-15
OU Row: 4, OU Col: 12, OU required: 22, Latency: 484.0, Energy: 6412032.0, EDP: 3103423488.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.84e-15
OU Row: 4, OU Col: 16, OU required: 16, Latency: 256.0, Energy: 4521984.0, EDP: 1157627904.00000 J•s, Power Density: 0.00029 W, TOPS: 3.42e-02, EPM: 8.54e-15
OU Row: 4, OU Col: 20, OU required: 13, Latency: 169.0, Energy: 3731520.0, EDP: 630626880.00000 J•s, Power Density: 0.00044 W, TOPS: 4.27e-02, EPM: 1.02e-14
OU Row: 4, OU Col: 24, OU required: 11, Latency: 121.0, Energy: 3206016.0, EDP: 387927936.00000 J•s, Power Density: 0.00061 W, TOPS: 5.13e-02, EPM: 1.19e-14
OU Row: 4, OU Col: 28, OU required: 10, Latency: 100.0, Energy: 3091200.0, EDP: 309120000.00000 J•s, Power Density: 0.00082 W, TOPS: 5.98e-02, EPM: 1.36e-14
OU Row: 4, OU Col: 32, OU required: 8, Latency: 64.0, Energy: 2260992.0, EDP: 144703488.00000 J•s, Power Density: 0.00105 W, TOPS: 6.84e-02, EPM: 1.53e-14
OU Row: 8, OU Col: 4, OU required: 32, Latency: 2048.0, Energy: 18087936.0, EDP: 37044092928.00000 J•s, Power Density: 0.00009 W, TOPS: 1.71e-02, EPM: 5.17e-15
OU Row: 8, OU Col: 8, OU required: 16, Latency: 512.0, Energy: 9043968.0, EDP: 4630511616.00000 J•s, Power Density: 0.00023 W, TOPS: 3.42e-02, EPM: 6.87e-15
OU Row: 8, OU Col: 12, OU required: 11, Latency: 242.0, Energy: 6412032.0, EDP: 1551711744.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.58e-15
OU Row: 8, OU Col: 16, OU required: 8, Latency: 128.0, Energy: 4521984.0, EDP: 578813952.00000 J•s, Power Density: 0.00070 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 8, OU Col: 20, OU required: 7, Latency: 98.0, Energy: 4327680.0, EDP: 424112640.00000 J•s, Power Density: 0.00102 W, TOPS: 8.54e-02, EPM: 1.20e-14
OU Row: 8, OU Col: 24, OU required: 6, Latency: 72.0, Energy: 3815424.0, EDP: 274710528.00000 J•s, Power Density: 0.00140 W, TOPS: 1.03e-01, EPM: 1.37e-14
OU Row: 8, OU Col: 28, OU required: 5, Latency: 50.0, Energy: 3091200.0, EDP: 154560000.00000 J•s, Power Density: 0.00184 W, TOPS: 1.20e-01, EPM: 1.54e-14
OU Row: 8, OU Col: 32, OU required: 4, Latency: 32.0, Energy: 2260992.0, EDP: 72351744.00000 J•s, Power Density: 0.00234 W, TOPS: 1.37e-01, EPM: 1.71e-14
OU Row: 12, OU Col: 4, OU required: 22, Latency: 1452.0, Energy: 19236096.0, EDP: 27930811392.00000 J•s, Power Density: 0.00018 W, TOPS: 2.56e-02, EPM: 6.91e-15
OU Row: 12, OU Col: 8, OU required: 11, Latency: 363.0, Energy: 9618048.0, EDP: 3491351424.00000 J•s, Power Density: 0.00044 W, TOPS: 5.13e-02, EPM: 8.61e-15
OU Row: 12, OU Col: 12, OU required: 8, Latency: 192.0, Energy: 7630848.0, EDP: 1465122816.00000 J•s, Power Density: 0.00079 W, TOPS: 7.69e-02, EPM: 1.03e-14
OU Row: 12, OU Col: 16, OU required: 6, Latency: 108.0, Energy: 5723136.0, EDP: 618098688.00000 J•s, Power Density: 0.00123 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 12, OU Col: 20, OU required: 5, Latency: 75.0, Energy: 4968000.0, EDP: 372600000.00000 J•s, Power Density: 0.00176 W, TOPS: 1.28e-01, EPM: 1.37e-14
OU Row: 12, OU Col: 24, OU required: 4, Latency: 48.0, Energy: 3815424.0, EDP: 183140352.00000 J•s, Power Density: 0.00237 W, TOPS: 1.54e-01, EPM: 1.54e-14
OU Row: 12, OU Col: 28, OU required: 4, Latency: 48.0, Energy: 4451328.0, EDP: 213663744.00000 J•s, Power Density: 0.00307 W, TOPS: 1.79e-01, EPM: 1.71e-14
OU Row: 12, OU Col: 32, OU required: 3, Latency: 27.0, Energy: 2861568.0, EDP: 77262336.00000 J•s, Power Density: 0.00386 W, TOPS: 2.05e-01, EPM: 1.88e-14
OU Row: 16, OU Col: 4, OU required: 16, Latency: 1024.0, Energy: 18087936.0, EDP: 18522046464.00000 J•s, Power Density: 0.00030 W, TOPS: 3.42e-02, EPM: 8.65e-15
OU Row: 16, OU Col: 8, OU required: 8, Latency: 256.0, Energy: 9043968.0, EDP: 2315255808.00000 J•s, Power Density: 0.00071 W, TOPS: 6.84e-02, EPM: 1.03e-14
OU Row: 16, OU Col: 12, OU required: 6, Latency: 144.0, Energy: 7630848.0, EDP: 1098842112.00000 J•s, Power Density: 0.00124 W, TOPS: 1.03e-01, EPM: 1.20e-14
OU Row: 16, OU Col: 16, OU required: 4, Latency: 64.0, Energy: 4521984.0, EDP: 289406976.00000 J•s, Power Density: 0.00188 W, TOPS: 1.37e-01, EPM: 1.37e-14
OU Row: 16, OU Col: 20, OU required: 4, Latency: 64.0, Energy: 5652480.0, EDP: 361758720.00000 J•s, Power Density: 0.00264 W, TOPS: 1.71e-01, EPM: 1.55e-14
OU Row: 16, OU Col: 24, OU required: 3, Latency: 36.0, Energy: 3815424.0, EDP: 137355264.00000 J•s, Power Density: 0.00352 W, TOPS: 2.05e-01, EPM: 1.72e-14
OU Row: 16, OU Col: 28, OU required: 3, Latency: 36.0, Energy: 4451328.0, EDP: 160247808.00000 J•s, Power Density: 0.00451 W, TOPS: 2.39e-01, EPM: 1.89e-14
OU Row: 16, OU Col: 32, OU required: 2, Latency: 16.0, Energy: 2260992.0, EDP: 36175872.00000 J•s, Power Density: 0.00562 W, TOPS: 2.73e-01, EPM: 2.06e-14
